epoch,step,test_accuracy,test_loss,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
0,312,,,0.5453000068664551,,0.6899623870849609,,
1,314,,,,0.53125,,,
1,319,,,,0.46875,,,
1,324,,,,0.53125,,,
1,329,,,,0.65625,,,
1,334,,,,0.5625,,,
1,339,,,,0.53125,,,
1,344,,,,0.625,,,
1,349,,,,0.65625,,,
1,354,,,,0.4375,,,
1,359,,,,0.75,,,
1,364,,,,0.625,,,
1,369,,,,0.46875,,,
1,374,,,,0.53125,,,
1,379,,,,0.625,,,
1,384,,,,0.5625,,,
1,389,,,,0.5625,,,
1,394,,,,0.5,,,
1,399,,,,0.53125,,,
1,404,,,,0.5,,,
1,409,,,,0.78125,,,
1,414,,,,0.34375,,,
1,419,,,,0.625,,,
1,424,,,,0.6875,,,
1,429,,,,0.53125,,,
1,434,,,,0.71875,,,
1,439,,,,0.5625,,,
1,444,,,,0.6875,,,
1,449,,,,0.46875,,,
1,454,,,,0.5625,,,
1,459,,,,0.625,,,
1,464,,,,0.625,,,
1,469,,,,0.40625,,,
1,474,,,,0.40625,,,
1,479,,,,0.5625,,,
1,484,,,,0.75,,,
1,489,,,,0.6875,,,
1,494,,,,0.71875,,,
1,499,,,,0.5625,,,
1,504,,,,0.625,,,
1,509,,,,0.625,,,
1,514,,,,0.53125,,,
1,519,,,,0.5625,,,
1,524,,,,0.65625,,,
1,529,,,,0.5,,,
1,534,,,,0.6875,,,
1,539,,,,0.65625,,,
1,544,,,,0.53125,,,
1,549,,,,0.5625,,,
1,554,,,,0.625,,,
1,559,,,,0.46875,,,
1,564,,,,0.75,,,
1,569,,,,0.75,,,
1,574,,,,0.6875,,,
1,579,,,,0.5625,,,
1,584,,,,0.75,,,
1,589,,,,0.625,,,
1,594,,,,0.59375,,,
1,599,,,,0.75,,,
1,604,,,,0.625,,,
1,609,,,,0.71875,,,
1,614,,,,0.6875,,,
1,619,,,,0.46875,,,
1,624,,,,0.59375,,,
1,625,,,,,,0.6169999837875366,0.640868067741394
1,625,,,0.6062999963760376,,0.6626907587051392,,
2,629,,,,0.59375,,,
2,634,,,,0.5625,,,
2,639,,,,0.78125,,,
2,644,,,,0.5,,,
2,649,,,,0.71875,,,
2,654,,,,0.78125,,,
2,659,,,,0.46875,,,
2,664,,,,0.6875,,,
2,669,,,,0.625,,,
2,674,,,,0.625,,,
2,679,,,,0.6875,,,
2,684,,,,0.65625,,,
2,689,,,,0.84375,,,
2,694,,,,0.71875,,,
2,699,,,,0.75,,,
2,704,,,,0.6875,,,
2,709,,,,0.625,,,
2,714,,,,0.78125,,,
2,719,,,,0.53125,,,
2,724,,,,0.65625,,,
2,729,,,,0.59375,,,
2,734,,,,0.75,,,
2,739,,,,0.6875,,,
2,744,,,,0.71875,,,
2,749,,,,0.625,,,
2,754,,,,0.75,,,
2,759,,,,0.71875,,,
2,764,,,,0.5625,,,
2,769,,,,0.59375,,,
2,774,,,,0.625,,,
2,779,,,,0.59375,,,
2,784,,,,0.625,,,
2,789,,,,0.65625,,,
2,794,,,,0.8125,,,
2,799,,,,0.53125,,,
2,804,,,,0.75,,,
2,809,,,,0.65625,,,
2,814,,,,0.75,,,
2,819,,,,0.5625,,,
2,824,,,,0.78125,,,
2,829,,,,0.78125,,,
2,834,,,,0.5625,,,
2,839,,,,0.6875,,,
2,844,,,,0.78125,,,
2,849,,,,0.78125,,,
2,854,,,,0.6875,,,
2,859,,,,0.9375,,,
2,864,,,,0.6875,,,
2,869,,,,0.71875,,,
2,874,,,,0.71875,,,
2,879,,,,0.625,,,
2,884,,,,0.6875,,,
2,889,,,,0.75,,,
2,894,,,,0.75,,,
2,899,,,,0.6875,,,
2,904,,,,0.65625,,,
2,909,,,,0.78125,,,
2,914,,,,0.8125,,,
2,919,,,,0.75,,,
2,924,,,,0.5625,,,
2,929,,,,0.625,,,
2,934,,,,0.59375,,,
2,938,,,,,,0.7110000252723694,0.5729061365127563
2,938,,,0.6872000098228455,,0.6074017286300659,,
3,939,,,,0.71875,,,
3,944,,,,0.71875,,,
3,949,,,,0.59375,,,
3,954,,,,0.875,,,
3,959,,,,0.71875,,,
3,964,,,,0.625,,,
3,969,,,,0.84375,,,
3,974,,,,0.6875,,,
3,979,,,,0.875,,,
3,984,,,,0.78125,,,
3,989,,,,0.84375,,,
3,994,,,,0.8125,,,
3,999,,,,0.65625,,,
3,1004,,,,0.65625,,,
3,1009,,,,0.75,,,
3,1014,,,,0.75,,,
3,1019,,,,0.78125,,,
3,1024,,,,0.875,,,
3,1029,,,,0.75,,,
3,1034,,,,0.875,,,
3,1039,,,,0.75,,,
3,1044,,,,0.84375,,,
3,1049,,,,0.78125,,,
3,1054,,,,0.6875,,,
3,1059,,,,0.71875,,,
3,1064,,,,0.75,,,
3,1069,,,,0.75,,,
3,1074,,,,0.75,,,
3,1079,,,,0.75,,,
3,1084,,,,0.8125,,,
3,1089,,,,0.75,,,
3,1094,,,,0.71875,,,
3,1099,,,,0.71875,,,
3,1104,,,,0.75,,,
3,1109,,,,0.6875,,,
3,1114,,,,0.875,,,
3,1119,,,,0.625,,,
3,1124,,,,0.6875,,,
3,1129,,,,0.78125,,,
3,1134,,,,0.875,,,
3,1139,,,,0.84375,,,
3,1144,,,,0.78125,,,
3,1149,,,,0.875,,,
3,1154,,,,0.78125,,,
3,1159,,,,0.75,,,
3,1164,,,,0.75,,,
3,1169,,,,0.90625,,,
3,1174,,,,0.75,,,
3,1179,,,,0.625,,,
3,1184,,,,0.78125,,,
3,1189,,,,0.8125,,,
3,1194,,,,0.8125,,,
3,1199,,,,0.75,,,
3,1204,,,,0.75,,,
3,1209,,,,0.8125,,,
3,1214,,,,0.84375,,,
3,1219,,,,0.71875,,,
3,1224,,,,0.625,,,
3,1229,,,,0.78125,,,
3,1234,,,,0.875,,,
3,1239,,,,0.71875,,,
3,1244,,,,0.6875,,,
3,1249,,,,0.6875,,,
3,1251,,,,,,0.7409999966621399,0.5222872495651245
3,1251,,,0.7396000027656555,,0.546502411365509,,
4,1254,,,,0.875,,,
4,1259,,,,0.71875,,,
4,1264,,,,0.8125,,,
4,1269,,,,0.6875,,,
4,1274,,,,0.6875,,,
4,1279,,,,0.75,,,
4,1284,,,,0.78125,,,
4,1289,,,,0.84375,,,
4,1294,,,,0.78125,,,
4,1299,,,,0.75,,,
4,1304,,,,0.8125,,,
4,1309,,,,0.65625,,,
4,1314,,,,0.8125,,,
4,1319,,,,0.75,,,
4,1324,,,,0.625,,,
4,1329,,,,0.78125,,,
4,1334,,,,0.78125,,,
4,1339,,,,0.71875,,,
4,1344,,,,0.75,,,
4,1349,,,,0.78125,,,
4,1354,,,,0.71875,,,
4,1359,,,,0.78125,,,
4,1364,,,,0.65625,,,
4,1369,,,,0.6875,,,
4,1374,,,,0.84375,,,
4,1379,,,,0.8125,,,
4,1384,,,,0.8125,,,
4,1389,,,,0.84375,,,
4,1394,,,,0.75,,,
4,1399,,,,0.875,,,
4,1404,,,,0.6875,,,
4,1409,,,,0.71875,,,
4,1414,,,,0.84375,,,
4,1419,,,,0.75,,,
4,1424,,,,0.75,,,
4,1429,,,,0.71875,,,
4,1434,,,,0.78125,,,
4,1439,,,,0.78125,,,
4,1444,,,,0.78125,,,
4,1449,,,,0.71875,,,
4,1454,,,,0.625,,,
4,1459,,,,0.75,,,
4,1464,,,,0.71875,,,
4,1469,,,,0.8125,,,
4,1474,,,,0.8125,,,
4,1479,,,,0.78125,,,
4,1484,,,,0.75,,,
4,1489,,,,0.84375,,,
4,1494,,,,0.875,,,
4,1499,,,,0.71875,,,
4,1504,,,,0.75,,,
4,1509,,,,0.9375,,,
4,1514,,,,0.78125,,,
4,1519,,,,0.8125,,,
4,1524,,,,0.75,,,
4,1529,,,,0.84375,,,
4,1534,,,,0.78125,,,
4,1539,,,,0.8125,,,
4,1544,,,,0.78125,,,
4,1549,,,,0.78125,,,
4,1554,,,,0.875,,,
4,1559,,,,0.6875,,,
4,1564,,,,0.875,,,
4,1564,,,,,,0.7689999938011169,0.4849027395248413
4,1564,,,0.7710999846458435,,0.49740976095199585,,
5,1569,,,,0.75,,,
5,1574,,,,0.71875,,,
5,1579,,,,0.84375,,,
5,1584,,,,0.90625,,,
5,1589,,,,0.625,,,
5,1594,,,,0.90625,,,
5,1599,,,,0.84375,,,
5,1604,,,,0.84375,,,
5,1609,,,,0.8125,,,
5,1614,,,,0.71875,,,
5,1619,,,,0.78125,,,
5,1624,,,,0.78125,,,
5,1629,,,,0.75,,,
5,1634,,,,0.875,,,
5,1639,,,,0.75,,,
5,1644,,,,0.65625,,,
5,1649,,,,0.8125,,,
5,1654,,,,0.65625,,,
5,1659,,,,0.90625,,,
5,1664,,,,0.90625,,,
5,1669,,,,0.90625,,,
5,1674,,,,0.875,,,
5,1679,,,,0.90625,,,
5,1684,,,,0.78125,,,
5,1689,,,,0.71875,,,
5,1694,,,,0.65625,,,
5,1699,,,,0.71875,,,
5,1704,,,,0.84375,,,
5,1709,,,,0.78125,,,
5,1714,,,,0.78125,,,
5,1719,,,,0.53125,,,
5,1724,,,,0.625,,,
5,1729,,,,0.71875,,,
5,1734,,,,0.71875,,,
5,1739,,,,0.84375,,,
5,1744,,,,0.6875,,,
5,1749,,,,0.6875,,,
5,1754,,,,0.90625,,,
5,1759,,,,0.71875,,,
5,1764,,,,0.9375,,,
5,1769,,,,0.90625,,,
5,1774,,,,0.875,,,
5,1779,,,,0.875,,,
5,1784,,,,0.78125,,,
5,1789,,,,0.78125,,,
5,1794,,,,0.71875,,,
5,1799,,,,0.8125,,,
5,1804,,,,0.9375,,,
5,1809,,,,0.8125,,,
5,1814,,,,0.875,,,
5,1819,,,,0.78125,,,
5,1824,,,,0.78125,,,
5,1829,,,,0.8125,,,
5,1834,,,,0.9375,,,
5,1839,,,,0.78125,,,
5,1844,,,,0.84375,,,
5,1849,,,,0.84375,,,
5,1854,,,,0.875,,,
5,1859,,,,0.875,,,
5,1864,,,,0.84375,,,
5,1869,,,,0.84375,,,
5,1874,,,,0.84375,,,
5,1877,,,,,,0.7900000214576721,0.4408186674118042
5,1877,,,0.800599992275238,,0.45545512437820435,,
6,1879,,,,0.75,,,
6,1884,,,,0.84375,,,
6,1889,,,,0.75,,,
6,1894,,,,0.78125,,,
6,1899,,,,0.78125,,,
6,1904,,,,0.90625,,,
6,1909,,,,0.84375,,,
6,1914,,,,0.78125,,,
6,1919,,,,0.90625,,,
6,1924,,,,0.875,,,
6,1929,,,,0.75,,,
6,1934,,,,0.78125,,,
6,1939,,,,0.90625,,,
6,1944,,,,0.8125,,,
6,1949,,,,0.8125,,,
6,1954,,,,0.65625,,,
6,1959,,,,0.84375,,,
6,1964,,,,0.90625,,,
6,1969,,,,0.8125,,,
6,1974,,,,0.78125,,,
6,1979,,,,0.90625,,,
6,1984,,,,0.8125,,,
6,1989,,,,0.78125,,,
6,1994,,,,0.84375,,,
6,1999,,,,0.8125,,,
6,2004,,,,0.75,,,
6,2009,,,,0.75,,,
6,2014,,,,0.84375,,,
6,2019,,,,0.84375,,,
6,2024,,,,0.78125,,,
6,2029,,,,0.8125,,,
6,2034,,,,0.78125,,,
6,2039,,,,0.875,,,
6,2044,,,,0.71875,,,
6,2049,,,,0.875,,,
6,2054,,,,0.875,,,
6,2059,,,,0.84375,,,
6,2064,,,,0.90625,,,
6,2069,,,,0.90625,,,
6,2074,,,,0.6875,,,
6,2079,,,,0.84375,,,
6,2084,,,,0.875,,,
6,2089,,,,0.84375,,,
6,2094,,,,0.71875,,,
6,2099,,,,0.78125,,,
6,2104,,,,0.75,,,
6,2109,,,,0.90625,,,
6,2114,,,,0.9375,,,
6,2119,,,,0.875,,,
6,2124,,,,0.90625,,,
6,2129,,,,0.8125,,,
6,2134,,,,0.84375,,,
6,2139,,,,0.84375,,,
6,2144,,,,0.78125,,,
6,2149,,,,0.875,,,
6,2154,,,,0.9375,,,
6,2159,,,,0.875,,,
6,2164,,,,0.78125,,,
6,2169,,,,0.875,,,
6,2174,,,,0.8125,,,
6,2179,,,,0.71875,,,
6,2184,,,,0.90625,,,
6,2189,,,,0.875,,,
6,2190,,,,,,0.8370000123977661,0.4115537106990814
6,2190,,,0.8278999924659729,,0.4152587950229645,,
7,2194,,,,0.75,,,
7,2199,,,,0.84375,,,
7,2204,,,,0.78125,,,
7,2209,,,,0.90625,,,
7,2214,,,,0.75,,,
7,2219,,,,0.8125,,,
7,2224,,,,0.84375,,,
7,2229,,,,0.90625,,,
7,2234,,,,0.90625,,,
7,2239,,,,0.875,,,
7,2244,,,,0.8125,,,
7,2249,,,,0.9375,,,
7,2254,,,,0.875,,,
7,2259,,,,0.78125,,,
7,2264,,,,0.875,,,
7,2269,,,,0.875,,,
7,2274,,,,0.71875,,,
7,2279,,,,0.9375,,,
7,2284,,,,0.8125,,,
7,2289,,,,0.875,,,
7,2294,,,,0.84375,,,
7,2299,,,,0.90625,,,
7,2304,,,,0.875,,,
7,2309,,,,0.84375,,,
7,2314,,,,0.71875,,,
7,2319,,,,0.96875,,,
7,2324,,,,0.84375,,,
7,2329,,,,0.84375,,,
7,2334,,,,0.9375,,,
7,2339,,,,0.8125,,,
7,2344,,,,0.875,,,
7,2349,,,,0.90625,,,
7,2354,,,,0.90625,,,
7,2359,,,,0.71875,,,
7,2364,,,,0.75,,,
7,2369,,,,0.90625,,,
7,2374,,,,0.8125,,,
7,2379,,,,0.875,,,
7,2384,,,,0.9375,,,
7,2389,,,,0.875,,,
7,2394,,,,0.75,,,
7,2399,,,,0.875,,,
7,2404,,,,0.875,,,
7,2409,,,,0.90625,,,
7,2414,,,,0.8125,,,
7,2419,,,,0.78125,,,
7,2424,,,,0.9375,,,
7,2429,,,,0.8125,,,
7,2434,,,,0.9375,,,
7,2439,,,,0.84375,,,
7,2444,,,,0.90625,,,
7,2449,,,,0.78125,,,
7,2454,,,,0.875,,,
7,2459,,,,0.875,,,
7,2464,,,,0.8125,,,
7,2469,,,,0.875,,,
7,2474,,,,0.90625,,,
7,2479,,,,0.8125,,,
7,2484,,,,0.84375,,,
7,2489,,,,0.78125,,,
7,2494,,,,0.9375,,,
7,2499,,,,0.9375,,,
7,2503,,,,,,0.8799999952316284,0.3671664893627167
7,2503,,,0.8561000227928162,,0.3789600133895874,,
8,2504,,,,0.90625,,,
8,2509,,,,0.78125,,,
8,2514,,,,0.90625,,,
8,2519,,,,0.90625,,,
8,2524,,,,0.9375,,,
8,2529,,,,0.90625,,,
8,2534,,,,0.90625,,,
8,2539,,,,0.84375,,,
8,2544,,,,0.875,,,
8,2549,,,,0.84375,,,
8,2554,,,,0.875,,,
8,2559,,,,0.90625,,,
8,2564,,,,0.875,,,
8,2569,,,,0.90625,,,
8,2574,,,,0.78125,,,
8,2579,,,,0.875,,,
8,2584,,,,0.9375,,,
8,2589,,,,0.875,,,
8,2594,,,,0.71875,,,
8,2599,,,,0.875,,,
8,2604,,,,0.90625,,,
8,2609,,,,0.90625,,,
8,2614,,,,0.9375,,,
8,2619,,,,0.90625,,,
8,2624,,,,0.875,,,
8,2629,,,,0.84375,,,
8,2634,,,,0.90625,,,
8,2639,,,,0.9375,,,
8,2644,,,,0.8125,,,
8,2649,,,,0.90625,,,
8,2654,,,,0.9375,,,
8,2659,,,,0.84375,,,
8,2664,,,,0.8125,,,
8,2669,,,,0.78125,,,
8,2674,,,,0.96875,,,
8,2679,,,,0.84375,,,
8,2684,,,,0.84375,,,
8,2689,,,,0.84375,,,
8,2694,,,,0.78125,,,
8,2699,,,,0.90625,,,
8,2704,,,,0.96875,,,
8,2709,,,,0.96875,,,
8,2714,,,,0.84375,,,
8,2719,,,,0.84375,,,
8,2724,,,,0.84375,,,
8,2729,,,,0.9375,,,
8,2734,,,,0.875,,,
8,2739,,,,0.6875,,,
8,2744,,,,0.84375,,,
8,2749,,,,0.78125,,,
8,2754,,,,0.875,,,
8,2759,,,,0.75,,,
8,2764,,,,0.90625,,,
8,2769,,,,0.875,,,
8,2774,,,,0.84375,,,
8,2779,,,,0.78125,,,
8,2784,,,,1.0,,,
8,2789,,,,0.9375,,,
8,2794,,,,0.9375,,,
8,2799,,,,0.9375,,,
8,2804,,,,0.8125,,,
8,2809,,,,0.84375,,,
8,2814,,,,0.90625,,,
8,2816,,,,,,0.7879999876022339,0.39272376894950867
8,2816,,,0.8770999908447266,,0.3463379740715027,,
9,2819,,,,0.78125,,,
9,2824,,,,0.9375,,,
9,2829,,,,0.9375,,,
9,2834,,,,0.875,,,
9,2839,,,,0.875,,,
9,2844,,,,0.9375,,,
9,2849,,,,0.96875,,,
9,2854,,,,0.8125,,,
9,2859,,,,0.96875,,,
9,2864,,,,0.9375,,,
9,2869,,,,0.90625,,,
9,2874,,,,0.84375,,,
9,2879,,,,0.875,,,
9,2884,,,,0.78125,,,
9,2889,,,,0.9375,,,
9,2894,,,,0.875,,,
9,2899,,,,0.90625,,,
9,2904,,,,0.8125,,,
9,2909,,,,1.0,,,
9,2914,,,,0.9375,,,
9,2919,,,,0.875,,,
9,2924,,,,0.9375,,,
9,2929,,,,0.8125,,,
9,2934,,,,0.96875,,,
9,2939,,,,0.9375,,,
9,2944,,,,0.90625,,,
9,2949,,,,0.9375,,,
9,2954,,,,0.90625,,,
9,2959,,,,0.78125,,,
9,2964,,,,0.78125,,,
9,2969,,,,0.96875,,,
9,2974,,,,0.875,,,
9,2979,,,,0.90625,,,
9,2984,,,,0.9375,,,
9,2989,,,,0.9375,,,
9,2994,,,,0.84375,,,
9,2999,,,,0.78125,,,
9,3004,,,,0.84375,,,
9,3009,,,,0.96875,,,
9,3014,,,,0.96875,,,
9,3019,,,,0.875,,,
9,3024,,,,0.875,,,
9,3029,,,,0.875,,,
9,3034,,,,0.90625,,,
9,3039,,,,0.8125,,,
9,3044,,,,0.9375,,,
9,3049,,,,0.875,,,
9,3054,,,,0.96875,,,
9,3059,,,,0.90625,,,
9,3064,,,,1.0,,,
9,3069,,,,0.96875,,,
9,3074,,,,0.875,,,
9,3079,,,,0.90625,,,
9,3084,,,,0.90625,,,
9,3089,,,,0.8125,,,
9,3094,,,,0.84375,,,
9,3099,,,,0.9375,,,
9,3104,,,,0.84375,,,
9,3109,,,,1.0,,,
9,3114,,,,0.90625,,,
9,3119,,,,0.875,,,
9,3124,,,,0.8125,,,
9,3129,,,,0.9375,,,
9,3129,,,,,,0.8930000066757202,0.3183903992176056
9,3129,,,0.8932999968528748,,0.31568247079849243,,
10,3134,,,,0.9375,,,
10,3139,,,,0.96875,,,
10,3144,,,,0.96875,,,
10,3149,,,,0.96875,,,
10,3154,,,,1.0,,,
10,3159,,,,0.84375,,,
10,3164,,,,0.9375,,,
10,3169,,,,0.96875,,,
10,3174,,,,0.9375,,,
10,3179,,,,0.90625,,,
10,3184,,,,0.84375,,,
10,3189,,,,0.78125,,,
10,3194,,,,0.9375,,,
10,3199,,,,0.96875,,,
10,3204,,,,0.96875,,,
10,3209,,,,0.96875,,,
10,3214,,,,0.9375,,,
10,3219,,,,0.875,,,
10,3224,,,,0.875,,,
10,3229,,,,0.875,,,
10,3234,,,,0.9375,,,
10,3239,,,,0.875,,,
10,3244,,,,0.96875,,,
10,3249,,,,0.875,,,
10,3254,,,,0.96875,,,
10,3259,,,,0.9375,,,
10,3264,,,,0.875,,,
10,3269,,,,0.90625,,,
10,3274,,,,1.0,,,
10,3279,,,,0.875,,,
10,3284,,,,0.90625,,,
10,3289,,,,0.875,,,
10,3294,,,,0.9375,,,
10,3299,,,,0.90625,,,
10,3304,,,,0.8125,,,
10,3309,,,,0.96875,,,
10,3314,,,,0.96875,,,
10,3319,,,,0.84375,,,
10,3324,,,,0.84375,,,
10,3329,,,,0.875,,,
10,3334,,,,0.9375,,,
10,3339,,,,0.8125,,,
10,3344,,,,0.84375,,,
10,3349,,,,0.9375,,,
10,3354,,,,0.875,,,
10,3359,,,,1.0,,,
10,3364,,,,1.0,,,
10,3369,,,,1.0,,,
10,3374,,,,0.84375,,,
10,3379,,,,0.8125,,,
10,3384,,,,0.78125,,,
10,3389,,,,0.9375,,,
10,3394,,,,0.90625,,,
10,3399,,,,0.90625,,,
10,3404,,,,0.96875,,,
10,3409,,,,0.9375,,,
10,3414,,,,0.90625,,,
10,3419,,,,0.9375,,,
10,3424,,,,0.96875,,,
10,3429,,,,0.90625,,,
10,3434,,,,0.96875,,,
10,3439,,,,0.9375,,,
10,3442,,,,,,0.8930000066757202,0.2997925579547882
10,3442,,,0.9088000059127808,,0.2915918231010437,,
11,3444,,,,0.90625,,,
11,3449,,,,1.0,,,
11,3454,,,,0.9375,,,
11,3459,,,,0.9375,,,
11,3464,,,,0.9375,,,
11,3469,,,,0.875,,,
11,3474,,,,0.9375,,,
11,3479,,,,0.84375,,,
11,3484,,,,0.875,,,
11,3489,,,,0.90625,,,
11,3494,,,,0.9375,,,
11,3499,,,,0.90625,,,
11,3504,,,,0.90625,,,
11,3509,,,,0.875,,,
11,3514,,,,0.875,,,
11,3519,,,,0.875,,,
11,3524,,,,0.96875,,,
11,3529,,,,0.9375,,,
11,3534,,,,0.8125,,,
11,3539,,,,0.90625,,,
11,3544,,,,1.0,,,
11,3549,,,,0.96875,,,
11,3554,,,,0.9375,,,
11,3559,,,,0.84375,,,
11,3564,,,,0.9375,,,
11,3569,,,,1.0,,,
11,3574,,,,0.9375,,,
11,3579,,,,0.90625,,,
11,3584,,,,0.84375,,,
11,3589,,,,0.9375,,,
11,3594,,,,0.875,,,
11,3599,,,,0.9375,,,
11,3604,,,,0.875,,,
11,3609,,,,0.78125,,,
11,3614,,,,0.9375,,,
11,3619,,,,0.96875,,,
11,3624,,,,0.9375,,,
11,3629,,,,0.90625,,,
11,3634,,,,0.96875,,,
11,3639,,,,0.875,,,
11,3644,,,,0.9375,,,
11,3649,,,,1.0,,,
11,3654,,,,0.9375,,,
11,3659,,,,0.875,,,
11,3664,,,,0.9375,,,
11,3669,,,,0.90625,,,
11,3674,,,,0.8125,,,
11,3679,,,,1.0,,,
11,3684,,,,0.78125,,,
11,3689,,,,0.96875,,,
11,3694,,,,0.9375,,,
11,3699,,,,0.9375,,,
11,3704,,,,0.875,,,
11,3709,,,,0.9375,,,
11,3714,,,,0.96875,,,
11,3719,,,,1.0,,,
11,3724,,,,0.90625,,,
11,3729,,,,0.90625,,,
11,3734,,,,0.9375,,,
11,3739,,,,0.96875,,,
11,3744,,,,0.96875,,,
11,3749,,,,0.90625,,,
11,3754,,,,0.90625,,,
11,3755,,,,,,0.8659999966621399,0.30355384945869446
11,3755,,,0.9190000295639038,,0.2643166184425354,,
12,3759,,,,0.90625,,,
12,3764,,,,0.96875,,,
12,3769,,,,0.9375,,,
12,3774,,,,0.9375,,,
12,3779,,,,0.875,,,
12,3784,,,,1.0,,,
12,3789,,,,1.0,,,
12,3794,,,,0.90625,,,
12,3799,,,,0.875,,,
12,3804,,,,0.90625,,,
12,3809,,,,0.96875,,,
12,3814,,,,1.0,,,
12,3819,,,,0.8125,,,
12,3824,,,,0.9375,,,
12,3829,,,,0.90625,,,
12,3834,,,,0.875,,,
12,3839,,,,0.96875,,,
12,3844,,,,0.9375,,,
12,3849,,,,0.90625,,,
12,3854,,,,0.96875,,,
12,3859,,,,0.90625,,,
12,3864,,,,1.0,,,
12,3869,,,,0.9375,,,
12,3874,,,,0.84375,,,
12,3879,,,,0.9375,,,
12,3884,,,,0.90625,,,
12,3889,,,,0.96875,,,
12,3894,,,,0.96875,,,
12,3899,,,,0.9375,,,
12,3904,,,,0.90625,,,
12,3909,,,,0.875,,,
12,3914,,,,0.90625,,,
12,3919,,,,1.0,,,
12,3924,,,,0.9375,,,
12,3929,,,,0.9375,,,
12,3934,,,,0.90625,,,
12,3939,,,,0.9375,,,
12,3944,,,,0.8125,,,
12,3949,,,,0.9375,,,
12,3954,,,,0.96875,,,
12,3959,,,,0.96875,,,
12,3964,,,,0.90625,,,
12,3969,,,,0.9375,,,
12,3974,,,,0.96875,,,
12,3979,,,,0.9375,,,
12,3984,,,,0.90625,,,
12,3989,,,,0.875,,,
12,3994,,,,0.9375,,,
12,3999,,,,0.90625,,,
12,4004,,,,0.8125,,,
12,4009,,,,0.96875,,,
12,4014,,,,0.96875,,,
12,4019,,,,0.875,,,
12,4024,,,,0.90625,,,
12,4029,,,,0.96875,,,
12,4034,,,,1.0,,,
12,4039,,,,0.96875,,,
12,4044,,,,0.96875,,,
12,4049,,,,0.90625,,,
12,4054,,,,0.96875,,,
12,4059,,,,0.9375,,,
12,4064,,,,1.0,,,
12,4068,,,,,,0.9079999923706055,0.2308838665485382
12,4068,,,0.927299976348877,,0.24216176569461823,,
13,4069,,,,0.96875,,,
13,4074,,,,1.0,,,
13,4079,,,,0.9375,,,
13,4084,,,,0.9375,,,
13,4089,,,,1.0,,,
13,4094,,,,0.96875,,,
13,4099,,,,0.90625,,,
13,4104,,,,0.90625,,,
13,4109,,,,0.9375,,,
13,4114,,,,0.96875,,,
13,4119,,,,0.96875,,,
13,4124,,,,0.9375,,,
13,4129,,,,0.96875,,,
13,4134,,,,0.96875,,,
13,4139,,,,1.0,,,
13,4144,,,,1.0,,,
13,4149,,,,0.96875,,,
13,4154,,,,0.875,,,
13,4159,,,,0.8125,,,
13,4164,,,,1.0,,,
13,4169,,,,1.0,,,
13,4174,,,,0.9375,,,
13,4179,,,,0.875,,,
13,4184,,,,0.9375,,,
13,4189,,,,0.96875,,,
13,4194,,,,0.90625,,,
13,4199,,,,0.90625,,,
13,4204,,,,0.9375,,,
13,4209,,,,0.9375,,,
13,4214,,,,0.96875,,,
13,4219,,,,1.0,,,
13,4224,,,,0.84375,,,
13,4229,,,,0.9375,,,
13,4234,,,,0.84375,,,
13,4239,,,,0.96875,,,
13,4244,,,,0.875,,,
