epoch,step,test_accuracy,test_loss,train_accuracy_epoch,train_accuracy_step,train_loss,valid_accuracy,valid_loss
2,699,,,,0.84375,,,
2,704,,,,0.90625,,,
2,709,,,,0.90625,,,
2,714,,,,0.8125,,,
2,719,,,,0.90625,,,
2,724,,,,0.75,,,
2,729,,,,0.875,,,
2,734,,,,0.8125,,,
2,739,,,,0.9375,,,
2,744,,,,0.875,,,
2,749,,,,0.75,,,
2,754,,,,0.8125,,,
2,759,,,,0.84375,,,
2,764,,,,0.71875,,,
2,769,,,,0.8125,,,
2,774,,,,0.9375,,,
2,779,,,,0.90625,,,
2,784,,,,0.75,,,
2,789,,,,0.75,,,
2,794,,,,0.875,,,
2,799,,,,0.875,,,
2,804,,,,0.84375,,,
2,809,,,,0.8125,,,
2,814,,,,0.9375,,,
2,819,,,,0.65625,,,
2,824,,,,0.78125,,,
2,829,,,,0.78125,,,
2,834,,,,0.84375,,,
2,839,,,,0.78125,,,
2,844,,,,0.84375,,,
2,849,,,,0.8125,,,
2,854,,,,0.875,,,
2,859,,,,0.84375,,,
2,864,,,,0.78125,,,
2,869,,,,0.84375,,,
2,874,,,,0.90625,,,
2,879,,,,0.65625,,,
2,884,,,,0.8125,,,
2,889,,,,0.875,,,
2,894,,,,0.6875,,,
2,899,,,,0.75,,,
2,904,,,,0.84375,,,
2,909,,,,0.84375,,,
2,914,,,,0.84375,,,
2,919,,,,0.8125,,,
2,924,,,,1.0,,,
2,929,,,,0.78125,,,
2,934,,,,0.8125,,,
2,938,,,,,,0.8408408164978027,0.3497632145881653
2,938,,,0.8160815834999084,,0.3941877782344818,,
3,939,,,,0.75,,,
3,944,,,,0.84375,,,
3,949,,,,0.875,,,
3,954,,,,0.8125,,,
3,959,,,,0.84375,,,
3,964,,,,0.9375,,,
3,969,,,,0.84375,,,
3,974,,,,0.8125,,,
3,979,,,,0.84375,,,
3,984,,,,0.875,,,
3,989,,,,0.875,,,
3,994,,,,0.875,,,
3,999,,,,0.75,,,
3,1004,,,,0.875,,,
3,1009,,,,0.9375,,,
3,1014,,,,0.8125,,,
3,1019,,,,0.875,,,
3,1024,,,,0.78125,,,
3,1029,,,,0.75,,,
3,1034,,,,0.84375,,,
3,1039,,,,0.96875,,,
3,1044,,,,0.84375,,,
3,1049,,,,0.78125,,,
3,1054,,,,0.875,,,
3,1059,,,,0.9375,,,
3,1064,,,,0.9375,,,
3,1069,,,,0.84375,,,
3,1074,,,,0.78125,,,
3,1079,,,,0.875,,,
3,1084,,,,0.84375,,,
3,1089,,,,0.875,,,
3,1094,,,,0.875,,,
3,1099,,,,0.9375,,,
3,1104,,,,0.90625,,,
3,1109,,,,0.875,,,
3,1114,,,,0.90625,,,
3,1119,,,,0.9375,,,
3,1124,,,,0.875,,,
3,1129,,,,0.8125,,,
3,1134,,,,0.90625,,,
3,1139,,,,0.96875,,,
3,1144,,,,0.9375,,,
3,1149,,,,0.8125,,,
3,1154,,,,0.875,,,
3,1159,,,,0.84375,,,
3,1164,,,,0.75,,,
3,1169,,,,0.8125,,,
3,1174,,,,0.78125,,,
3,1179,,,,0.9375,,,
3,1184,,,,0.875,,,
3,1189,,,,0.90625,,,
3,1194,,,,0.84375,,,
3,1199,,,,0.875,,,
3,1204,,,,0.9375,,,
3,1209,,,,0.9375,,,
3,1214,,,,0.84375,,,
3,1219,,,,0.90625,,,
3,1224,,,,0.96875,,,
3,1229,,,,0.875,,,
3,1234,,,,0.8125,,,
3,1239,,,,0.84375,,,
3,1244,,,,0.96875,,,
3,1249,,,,0.875,,,
3,1251,,,,,,0.7787787914276123,1.2470604181289673
3,1251,,,0.8647865056991577,,0.3015038073062897,,
4,1254,,,,0.875,,,
4,1259,,,,0.84375,,,
4,1264,,,,0.84375,,,
4,1269,,,,0.90625,,,
4,1274,,,,0.90625,,,
4,1279,,,,0.90625,,,
4,1284,,,,0.90625,,,
4,1289,,,,0.9375,,,
4,1294,,,,0.875,,,
4,1299,,,,0.96875,,,
4,1304,,,,0.84375,,,
4,1309,,,,0.90625,,,
4,1314,,,,0.875,,,
4,1319,,,,0.96875,,,
4,1324,,,,0.96875,,,
4,1329,,,,0.78125,,,
4,1334,,,,0.75,,,
4,1339,,,,0.9375,,,
4,1344,,,,0.84375,,,
4,1349,,,,0.96875,,,
4,1354,,,,0.90625,,,
4,1359,,,,1.0,,,
4,1364,,,,0.875,,,
4,1369,,,,0.71875,,,
4,1374,,,,0.8125,,,
4,1379,,,,0.9375,,,
4,1384,,,,0.90625,,,
4,1389,,,,0.6875,,,
4,1394,,,,0.8125,,,
4,1399,,,,0.96875,,,
4,1404,,,,0.96875,,,
4,1409,,,,0.90625,,,
4,1414,,,,0.96875,,,
4,1419,,,,0.875,,,
4,1424,,,,0.84375,,,
4,1429,,,,0.96875,,,
4,1434,,,,0.90625,,,
4,1439,,,,0.9375,,,
4,1444,,,,0.84375,,,
4,1449,,,,0.9375,,,
4,1454,,,,0.9375,,,
4,1459,,,,0.84375,,,
4,1464,,,,0.90625,,,
4,1469,,,,0.8125,,,
4,1474,,,,0.75,,,
4,1479,,,,0.9375,,,
4,1484,,,,0.90625,,,
4,1489,,,,0.875,,,
4,1494,,,,0.875,,,
4,1499,,,,0.90625,,,
4,1504,,,,1.0,,,
4,1509,,,,0.90625,,,
4,1514,,,,0.9375,,,
4,1519,,,,0.875,,,
4,1524,,,,0.90625,,,
4,1529,,,,0.8125,,,
4,1534,,,,0.90625,,,
4,1539,,,,0.875,,,
4,1544,,,,0.90625,,,
4,1549,,,,0.8125,,,
4,1554,,,,0.875,,,
4,1559,,,,0.90625,,,
4,1564,,,,1.0,,,
4,1564,,,,,,0.9069069027900696,0.2200745940208435
4,1564,,,0.8959895968437195,,0.26237353682518005,,
5,1569,,,,0.875,,,
5,1574,,,,0.875,,,
5,1579,,,,0.9375,,,
5,1584,,,,0.9375,,,
5,1589,,,,0.8125,,,
5,1594,,,,0.875,,,
5,1599,,,,0.9375,,,
5,1604,,,,0.90625,,,
5,1609,,,,0.9375,,,
5,1614,,,,0.9375,,,
5,1619,,,,0.90625,,,
5,1624,,,,0.9375,,,
5,1629,,,,0.96875,,,
5,1634,,,,0.75,,,
5,1639,,,,0.84375,,,
5,1644,,,,0.90625,,,
5,1649,,,,0.875,,,
5,1654,,,,0.96875,,,
5,1659,,,,0.84375,,,
5,1664,,,,0.96875,,,
5,1669,,,,0.90625,,,
5,1674,,,,0.875,,,
5,1679,,,,0.90625,,,
5,1684,,,,0.875,,,
5,1689,,,,0.90625,,,
5,1694,,,,0.96875,,,
5,1699,,,,0.9375,,,
5,1704,,,,1.0,,,
5,1709,,,,0.96875,,,
5,1714,,,,0.8125,,,
5,1719,,,,0.875,,,
5,1724,,,,0.96875,,,
5,1729,,,,0.9375,,,
5,1734,,,,0.9375,,,
5,1739,,,,0.90625,,,
5,1744,,,,0.8125,,,
5,1749,,,,0.875,,,
5,1754,,,,0.875,,,
5,1759,,,,0.875,,,
5,1764,,,,0.84375,,,
5,1769,,,,0.96875,,,
5,1774,,,,0.875,,,
5,1779,,,,0.90625,,,
5,1784,,,,0.78125,,,
5,1789,,,,0.90625,,,
5,1794,,,,0.9375,,,
5,1799,,,,0.875,,,
5,1804,,,,0.875,,,
5,1809,,,,0.75,,,
5,1814,,,,0.875,,,
5,1819,,,,0.84375,,,
5,1824,,,,0.90625,,,
5,1829,,,,0.875,,,
5,1834,,,,0.90625,,,
5,1839,,,,1.0,,,
5,1844,,,,0.96875,,,
5,1849,,,,0.96875,,,
5,1854,,,,0.875,,,
5,1859,,,,0.96875,,,
5,1864,,,,1.0,,,
5,1869,,,,0.8125,,,
5,1874,,,,0.9375,,,
5,1877,,,,,,0.9189189076423645,0.2057674080133438
5,1877,,,0.9023902416229248,,0.2385096400976181,,
6,1879,,,,0.875,,,
6,1884,,,,0.9375,,,
6,1889,,,,0.96875,,,
6,1894,,,,0.9375,,,
6,1899,,,,0.96875,,,
6,1904,,,,0.78125,,,
6,1909,,,,1.0,,,
6,1914,,,,0.96875,,,
6,1919,,,,0.875,,,
6,1924,,,,0.90625,,,
6,1929,,,,0.90625,,,
6,1934,,,,0.8125,,,
6,1939,,,,0.96875,,,
6,1944,,,,0.84375,,,
6,1949,,,,0.96875,,,
6,1954,,,,0.9375,,,
6,1959,,,,0.90625,,,
6,1964,,,,0.96875,,,
6,1969,,,,0.78125,,,
6,1974,,,,1.0,,,
6,1979,,,,0.875,,,
6,1984,,,,0.875,,,
6,1989,,,,0.84375,,,
6,1994,,,,1.0,,,
6,1999,,,,0.875,,,
6,2004,,,,0.96875,,,
6,2009,,,,0.90625,,,
6,2014,,,,0.96875,,,
6,2019,,,,1.0,,,
6,2024,,,,1.0,,,
6,2029,,,,0.875,,,
6,2034,,,,0.9375,,,
6,2039,,,,0.9375,,,
6,2044,,,,0.9375,,,
6,2049,,,,0.90625,,,
6,2054,,,,0.96875,,,
6,2059,,,,0.90625,,,
6,2064,,,,0.96875,,,
6,2069,,,,0.8125,,,
6,2074,,,,1.0,,,
6,2079,,,,0.96875,,,
6,2084,,,,0.9375,,,
6,2089,,,,0.96875,,,
6,2094,,,,0.90625,,,
6,2099,,,,0.96875,,,
6,2104,,,,0.90625,,,
6,2109,,,,0.90625,,,
6,2114,,,,0.96875,,,
6,2119,,,,0.90625,,,
6,2124,,,,0.875,,,
6,2129,,,,0.9375,,,
6,2134,,,,0.875,,,
6,2139,,,,0.90625,,,
6,2144,,,,0.875,,,
6,2149,,,,0.90625,,,
6,2154,,,,0.96875,,,
6,2159,,,,0.84375,,,
6,2164,,,,0.90625,,,
6,2169,,,,0.9375,,,
6,2174,,,,0.84375,,,
6,2179,,,,0.90625,,,
6,2184,,,,0.875,,,
6,2189,,,,0.8125,,,
6,2190,,,,,,0.9159159064292908,0.2396702915430069
6,2190,,,0.9064906239509583,,0.23383896052837372,,
7,2194,,,,0.9375,,,
7,2199,,,,0.9375,,,
7,2204,,,,1.0,,,
7,2209,,,,0.90625,,,
7,2214,,,,0.96875,,,
7,2219,,,,0.90625,,,
7,2224,,,,0.90625,,,
7,2229,,,,0.9375,,,
7,2234,,,,0.96875,,,
7,2239,,,,0.84375,,,
7,2244,,,,0.90625,,,
7,2249,,,,0.9375,,,
7,2254,,,,0.8125,,,
7,2259,,,,0.875,,,
7,2264,,,,1.0,,,
7,2269,,,,0.875,,,
7,2274,,,,0.8125,,,
7,2279,,,,0.90625,,,
7,2284,,,,0.75,,,
7,2289,,,,0.90625,,,
7,2294,,,,1.0,,,
7,2299,,,,0.90625,,,
7,2304,,,,0.9375,,,
7,2309,,,,1.0,,,
7,2314,,,,0.875,,,
7,2319,,,,0.9375,,,
7,2324,,,,1.0,,,
7,2329,,,,0.90625,,,
7,2334,,,,0.90625,,,
7,2339,,,,0.9375,,,
7,2344,,,,0.90625,,,
7,2349,,,,0.90625,,,
7,2354,,,,0.90625,,,
7,2359,,,,0.90625,,,
7,2364,,,,0.96875,,,
7,2369,,,,0.9375,,,
7,2374,,,,1.0,,,
7,2379,,,,0.8125,,,
7,2384,,,,0.78125,,,
7,2389,,,,0.96875,,,
7,2394,,,,0.90625,,,
7,2399,,,,0.96875,,,
7,2404,,,,0.90625,,,
7,2409,,,,0.9375,,,
7,2414,,,,0.84375,,,
7,2419,,,,0.96875,,,
7,2424,,,,0.90625,,,
7,2429,,,,0.875,,,
7,2434,,,,0.9375,,,
7,2439,,,,0.9375,,,
7,2444,,,,0.9375,,,
7,2449,,,,0.9375,,,
7,2454,,,,0.90625,,,
7,2459,,,,0.96875,,,
7,2464,,,,0.96875,,,
7,2469,,,,0.96875,,,
7,2474,,,,0.9375,,,
7,2479,,,,0.875,,,
7,2484,,,,0.9375,,,
7,2489,,,,0.9375,,,
7,2494,,,,0.90625,,,
7,2499,,,,0.84375,,,
7,2503,,,,,,0.9229229092597961,0.20953427255153656
7,2503,,,0.9123912453651428,,0.22896039485931396,,
8,2504,,,,0.90625,,,
8,2509,,,,0.875,,,
8,2514,,,,0.78125,,,
8,2519,,,,0.84375,,,
8,2524,,,,0.9375,,,
8,2529,,,,0.8125,,,
8,2534,,,,0.9375,,,
8,2539,,,,0.84375,,,
8,2544,,,,0.9375,,,
8,2549,,,,0.90625,,,
8,2554,,,,0.84375,,,
8,2559,,,,0.9375,,,
8,2564,,,,0.84375,,,
8,2569,,,,0.90625,,,
8,2574,,,,0.96875,,,
8,2579,,,,0.875,,,
8,2584,,,,0.90625,,,
8,2589,,,,0.875,,,
8,2594,,,,0.9375,,,
8,2599,,,,0.96875,,,
8,2604,,,,0.875,,,
8,2609,,,,0.90625,,,
8,2614,,,,0.90625,,,
8,2619,,,,0.96875,,,
8,2624,,,,0.84375,,,
8,2629,,,,0.84375,,,
8,2634,,,,0.9375,,,
8,2639,,,,0.90625,,,
8,2644,,,,0.84375,,,
8,2649,,,,0.84375,,,
8,2654,,,,0.84375,,,
8,2659,,,,0.9375,,,
8,2664,,,,0.9375,,,
8,2669,,,,0.90625,,,
8,2674,,,,0.9375,,,
8,2679,,,,0.9375,,,
8,2684,,,,0.78125,,,
8,2689,,,,0.9375,,,
8,2694,,,,0.9375,,,
8,2699,,,,0.96875,,,
8,2704,,,,1.0,,,
8,2709,,,,1.0,,,
8,2714,,,,0.84375,,,
8,2719,,,,0.96875,,,
8,2724,,,,0.84375,,,
8,2729,,,,0.90625,,,
8,2734,,,,0.90625,,,
8,2739,,,,0.96875,,,
8,2744,,,,0.96875,,,
8,2749,,,,0.9375,,,
8,2754,,,,0.90625,,,
8,2759,,,,0.90625,,,
8,2764,,,,1.0,,,
8,2769,,,,0.875,,,
8,2774,,,,0.90625,,,
8,2779,,,,0.96875,,,
8,2784,,,,0.90625,,,
8,2789,,,,0.84375,,,
8,2794,,,,0.875,,,
8,2799,,,,0.875,,,
8,2804,,,,0.96875,,,
8,2809,,,,0.8125,,,
8,2814,,,,0.90625,,,
8,2816,,,,,,0.890890896320343,0.3753529489040375
8,2816,,,0.9145914316177368,,0.21453078091144562,,
9,2819,,,,0.8125,,,
9,2824,,,,0.9375,,,
9,2829,,,,0.96875,,,
9,2834,,,,0.9375,,,
9,2839,,,,0.96875,,,
9,2844,,,,0.9375,,,
9,2849,,,,0.96875,,,
9,2854,,,,0.96875,,,
9,2859,,,,0.90625,,,
9,2864,,,,0.96875,,,
9,2869,,,,0.96875,,,
9,2874,,,,0.9375,,,
9,2879,,,,0.9375,,,
9,2884,,,,0.875,,,
9,2889,,,,0.9375,,,
9,2894,,,,0.875,,,
9,2899,,,,0.96875,,,
9,2904,,,,0.96875,,,
9,2909,,,,0.9375,,,
9,2914,,,,0.84375,,,
9,2919,,,,0.90625,,,
9,2924,,,,0.96875,,,
9,2929,,,,0.84375,,,
9,2934,,,,0.90625,,,
9,2939,,,,0.90625,,,
9,2944,,,,0.90625,,,
9,2949,,,,0.9375,,,
9,2954,,,,0.84375,,,
9,2959,,,,0.875,,,
9,2964,,,,0.875,,,
9,2969,,,,0.78125,,,
9,2974,,,,0.8125,,,
9,2979,,,,0.96875,,,
9,2984,,,,0.96875,,,
9,2989,,,,0.9375,,,
9,2994,,,,1.0,,,
9,2999,,,,0.90625,,,
9,3004,,,,0.875,,,
9,3009,,,,0.96875,,,
9,3014,,,,0.9375,,,
9,3019,,,,0.96875,,,
9,3024,,,,0.90625,,,
9,3029,,,,0.8125,,,
9,3034,,,,0.90625,,,
9,3039,,,,0.9375,,,
9,3044,,,,1.0,,,
9,3049,,,,0.90625,,,
9,3054,,,,0.9375,,,
9,3059,,,,0.9375,,,
9,3064,,,,0.90625,,,
9,3069,,,,0.9375,,,
9,3074,,,,0.84375,,,
9,3079,,,,0.90625,,,
9,3084,,,,0.96875,,,
9,3089,,,,0.9375,,,
9,3094,,,,1.0,,,
9,3099,,,,0.90625,,,
9,3104,,,,0.875,,,
9,3109,,,,0.96875,,,
9,3114,,,,0.78125,,,
9,3119,,,,0.875,,,
9,3124,,,,0.875,,,
9,3129,,,,0.7333333492279053,,,
9,3129,,,,,,0.7797797918319702,0.5851413011550903
9,3129,,,0.9233923554420471,,0.2034912109375,,
10,3134,,,,1.0,,,
10,3139,,,,0.9375,,,
10,3144,,,,0.90625,,,
10,3149,,,,0.90625,,,
10,3154,,,,0.96875,,,
10,3159,,,,0.9375,,,
10,3164,,,,0.96875,,,
10,3169,,,,0.84375,,,
10,3174,,,,0.9375,,,
10,3179,,,,0.84375,,,
10,3184,,,,0.9375,,,
10,3189,,,,1.0,,,
10,3194,,,,0.9375,,,
10,3199,,,,0.96875,,,
10,3204,,,,0.96875,,,
10,3209,,,,0.90625,,,
10,3214,,,,0.84375,,,
10,3219,,,,0.9375,,,
10,3224,,,,1.0,,,
10,3229,,,,0.96875,,,
10,3234,,,,0.96875,,,
10,3239,,,,0.90625,,,
10,3244,,,,0.9375,,,
10,3249,,,,0.9375,,,
10,3254,,,,0.90625,,,
10,3259,,,,0.9375,,,
10,3264,,,,0.90625,,,
10,3269,,,,0.96875,,,
10,3274,,,,0.9375,,,
10,3279,,,,0.96875,,,
10,3284,,,,0.90625,,,
10,3289,,,,0.96875,,,
10,3294,,,,0.84375,,,
10,3299,,,,0.9375,,,
10,3304,,,,0.96875,,,
10,3309,,,,0.9375,,,
10,3314,,,,0.8125,,,
10,3319,,,,0.90625,,,
10,3324,,,,0.96875,,,
10,3329,,,,0.9375,,,
10,3334,,,,0.96875,,,
10,3339,,,,0.9375,,,
10,3344,,,,0.90625,,,
10,3349,,,,0.8125,,,
10,3354,,,,0.875,,,
10,3359,,,,0.96875,,,
10,3364,,,,0.875,,,
10,3369,,,,0.90625,,,
10,3374,,,,0.9375,,,
10,3379,,,,0.90625,,,
10,3384,,,,0.90625,,,
10,3389,,,,0.9375,,,
10,3394,,,,0.96875,,,
10,3399,,,,0.84375,,,
10,3404,,,,0.875,,,
10,3409,,,,0.8125,,,
10,3414,,,,0.90625,,,
10,3419,,,,0.90625,,,
10,3424,,,,0.9375,,,
10,3429,,,,0.90625,,,
10,3434,,,,0.8125,,,
10,3439,,,,0.9375,,,
10,3442,,,,,,0.9389389157295227,0.16411416232585907
10,3442,,,0.922492265701294,,0.20540989935398102,,
11,3444,,,,0.96875,,,
11,3449,,,,0.84375,,,
11,3454,,,,0.96875,,,
11,3459,,,,0.90625,,,
11,3464,,,,0.9375,,,
11,3469,,,,0.9375,,,
11,3474,,,,1.0,,,
11,3479,,,,0.90625,,,
11,3484,,,,0.96875,,,
11,3489,,,,0.9375,,,
11,3494,,,,0.9375,,,
11,3499,,,,0.9375,,,
11,3504,,,,0.9375,,,
11,3509,,,,0.9375,,,
11,3514,,,,0.875,,,
11,3519,,,,0.96875,,,
11,3524,,,,0.96875,,,
11,3529,,,,0.96875,,,
11,3534,,,,0.90625,,,
11,3539,,,,0.8125,,,
11,3544,,,,0.8125,,,
11,3549,,,,0.90625,,,
11,3554,,,,0.90625,,,
11,3559,,,,0.9375,,,
11,3564,,,,0.875,,,
11,3569,,,,0.96875,,,
11,3574,,,,0.90625,,,
11,3579,,,,0.90625,,,
11,3584,,,,0.96875,,,
11,3589,,,,0.9375,,,
11,3594,,,,0.9375,,,
11,3599,,,,0.84375,,,
11,3604,,,,0.96875,,,
11,3609,,,,0.90625,,,
11,3614,,,,0.96875,,,
11,3619,,,,1.0,,,
11,3624,,,,0.875,,,
11,3629,,,,0.8125,,,
11,3634,,,,0.9375,,,
11,3639,,,,1.0,,,
11,3644,,,,0.875,,,
11,3649,,,,0.96875,,,
11,3654,,,,1.0,,,
11,3659,,,,0.9375,,,
11,3664,,,,0.9375,,,
11,3669,,,,0.9375,,,
11,3674,,,,0.9375,,,
11,3679,,,,0.96875,,,
11,3684,,,,1.0,,,
11,3689,,,,0.90625,,,
11,3694,,,,0.90625,,,
11,3699,,,,0.875,,,
11,3704,,,,0.875,,,
11,3709,,,,0.96875,,,
11,3714,,,,0.9375,,,
11,3719,,,,0.875,,,
11,3724,,,,0.84375,,,
11,3729,,,,0.96875,,,
11,3734,,,,0.96875,,,
11,3739,,,,1.0,,,
11,3744,,,,0.9375,,,
11,3749,,,,0.9375,,,
11,3754,,,,0.9375,,,
11,3755,,,,,,0.9149149060249329,0.24014340341091156
11,3755,,,0.9353935122489929,,0.17795762419700623,,
12,3759,,,,0.9375,,,
12,3764,,,,0.9375,,,
12,3769,,,,0.9375,,,
12,3774,,,,0.875,,,
12,3779,,,,0.9375,,,
12,3784,,,,0.90625,,,
12,3789,,,,0.90625,,,
12,3794,,,,1.0,,,
12,3799,,,,0.96875,,,
12,3804,,,,0.875,,,
12,3809,,,,0.96875,,,
12,3814,,,,0.84375,,,
12,3819,,,,0.9375,,,
12,3824,,,,0.9375,,,
12,3829,,,,0.96875,,,
12,3834,,,,0.9375,,,
12,3839,,,,1.0,,,
12,3844,,,,1.0,,,
12,3849,,,,0.90625,,,
12,3854,,,,0.9375,,,
12,3859,,,,0.78125,,,
12,3864,,,,0.90625,,,
12,3869,,,,0.90625,,,
12,3874,,,,0.8125,,,
12,3879,,,,1.0,,,
12,3884,,,,0.9375,,,
12,3889,,,,0.9375,,,
12,3894,,,,0.84375,,,
12,3899,,,,0.9375,,,
12,3904,,,,0.9375,,,
12,3909,,,,0.9375,,,
12,3914,,,,0.9375,,,
12,3919,,,,0.9375,,,
12,3924,,,,0.96875,,,
12,3929,,,,0.9375,,,
12,3934,,,,0.90625,,,
12,3939,,,,0.96875,,,
12,3944,,,,0.9375,,,
12,3949,,,,1.0,,,
12,3954,,,,1.0,,,
12,3959,,,,0.96875,,,
12,3964,,,,0.90625,,,
12,3969,,,,1.0,,,
12,3974,,,,0.875,,,
12,3979,,,,0.8125,,,
12,3984,,,,0.90625,,,
12,3989,,,,0.90625,,,
12,3994,,,,0.9375,,,
12,3999,,,,0.9375,,,
12,4004,,,,0.9375,,,
12,4009,,,,0.9375,,,
12,4014,,,,0.90625,,,
12,4019,,,,0.875,,,
12,4024,,,,0.9375,,,
12,4029,,,,0.90625,,,
12,4034,,,,0.96875,,,
12,4039,,,,0.875,,,
12,4044,,,,0.96875,,,
12,4049,,,,0.84375,,,
12,4054,,,,0.9375,,,
12,4059,,,,0.9375,,,
12,4064,,,,0.96875,,,
12,4068,,,,,,0.9409409165382385,0.16903705894947052
12,4068,,,0.923992395401001,,0.2155287265777588,,
13,4069,,,,0.9375,,,
13,4074,,,,0.9375,,,
13,4079,,,,1.0,,,
13,4084,,,,0.96875,,,
13,4089,,,,0.96875,,,
13,4094,,,,0.96875,,,
13,4099,,,,1.0,,,
13,4104,,,,0.90625,,,
13,4109,,,,0.8125,,,
13,4114,,,,0.78125,,,
13,4119,,,,0.84375,,,
13,4124,,,,0.90625,,,
13,4129,,,,1.0,,,
13,4134,,,,0.90625,,,
13,4139,,,,0.90625,,,
13,4144,,,,0.96875,,,
13,4149,,,,0.9375,,,
13,4154,,,,1.0,,,
13,4159,,,,0.90625,,,
13,4164,,,,0.90625,,,
13,4169,,,,0.9375,,,
13,4174,,,,1.0,,,
13,4179,,,,0.96875,,,
13,4184,,,,1.0,,,
13,4189,,,,1.0,,,
13,4194,,,,0.90625,,,
13,4199,,,,0.875,,,
13,4204,,,,0.9375,,,
13,4209,,,,0.96875,,,
13,4214,,,,0.96875,,,
13,4219,,,,0.96875,,,
13,4224,,,,0.90625,,,
13,4229,,,,1.0,,,
13,4234,,,,0.96875,,,
